     3421.33765      549.76913
     3400.60601      545.94373
     3374.37723      540.32481
     3351.66129      534.81407
     3328.51594      529.18447
     3297.67244      519.88996
     3269.55265      511.17452
     3244.54120      502.24992
     3218.14436      492.61782
     3185.67484      479.29789
     3156.95840      466.72084
     3126.81244      452.81602
     3092.41872      435.68495
     3057.29078      417.29504
     3021.20276      397.60860
     2983.99110      376.64296
     2945.56733      354.51223
     2905.67642      331.27612
     2863.97107      306.98756
     2820.78382      282.16867
     2776.16153      257.15340
     2729.84657      232.02617
     2680.62123      206.37825
     2633.03502      182.53356
     2581.65122      157.84284
     2533.16163      135.48828
     2483.77089      113.61096
     2434.79089       92.68837
     2384.51957       71.92536
     2334.19637       51.80049
     2283.68618       32.25370
     2233.30385       13.46022
     2182.77800       -4.58010
     2131.59983      -21.90354
     2079.47619      -38.42465
     2026.15330      -54.00521
     1971.38081      -68.46830
     1915.08936      -81.55565
     1857.28718      -92.95074
     1796.99639     -102.50713
     1736.13544     -109.49439
     1675.28326     -113.75388
     1615.67495     -114.64054
     1555.91390     -112.52411
     1496.22567     -107.54997
     1438.92838     -100.31979
     1384.90379      -91.65299
     1332.84432      -81.98360
     1282.54731      -71.82056
     1233.79541      -61.66823
     1186.14974      -51.85815
     1139.25072      -42.59189
     1092.69912      -34.04103
     1046.28820      -26.35320
      999.80590      -19.56948
      953.28603      -13.68043
      906.95478       -8.65642
      860.18904       -4.36767
      812.91440       -0.76145
      765.36325        2.19197
      717.56796        4.54228
      669.37420        6.34703
      620.50495        7.66627
      570.84090        8.53409
      520.30158        9.03082
      468.80150        9.21530
      416.12774        9.13486
      362.11954        8.82631
      305.96974        8.31716
      249.76613        7.66598
      190.83258        6.88519
      129.38297        6.03258
       55.64816        5.01886
        5.50005        4.42106
        5.36781       27.82250
       55.44646       28.64645
      128.98604       30.17345
      190.34750       31.55729
      249.23141       32.94935
      305.42305       34.25845
      361.59342       35.47791
      415.65206       36.50836
      468.41059       37.31726
      520.04503       37.85475
      570.77569       38.07141
      620.68351       37.91576
      669.85959       37.31585
      718.42116       36.24741
      766.65258       34.66490
      814.70963       32.53354
      862.56750       29.82691
      910.01459       26.52728
      957.12129       22.59532
     1004.49866       17.93637
     1051.91812       12.54853
     1099.27324        6.45796
     1146.67228       -0.28023
     1194.25201       -7.55416
     1242.36572      -15.23986
     1291.30709      -23.17551
     1341.36554      -31.08362
     1392.69473      -38.58018
     1445.47899      -45.33182
     1500.81571      -51.04997
     1557.84696      -55.16916
     1614.78135      -57.27041
     1672.25005      -57.20297
     1730.63128      -54.54456
     1789.82788      -49.54299
     1848.08451      -42.33253
     1904.60404      -33.27799
     1959.92340      -22.55363
     2014.02956      -10.39895
     2067.00595        2.98307
     2118.98184       17.42381
     2170.13866       32.79537
     2220.71985       49.02396
     2271.18524       66.15531
     2321.74814       84.21103
     2372.04443      103.05030
     2422.20735      122.75528
     2471.08005      142.91991
     2520.21511      164.27691
     2568.07900      186.28708
     2618.70646      210.93153
     2665.44222      234.97888
     2713.62299      261.02041
     2758.89102      286.68968
     2802.53524      312.37056
     2844.87668      337.98769
     2885.90584      363.23962
     2925.30096      387.62126
     2963.36732      411.06013
     3000.36535      433.49105
     3036.38112      454.77474
     3071.51395      474.83530
     3105.85584      493.62477
     3136.85563      509.42083
     3166.28036      523.69052
     3199.32903      538.73135
     3226.83887      549.83853
     3253.01330      560.17363
     3282.65198      570.07256
     3315.20402      580.58430
     3340.02610      586.65379
     3364.39188      592.59118
     3392.51408      598.23243
     3414.73275      601.68616
     3447.02875      606.43149
     3471.62758      608.15923
     3514.47209      610.63515
     3539.77704      610.61241
     3578.87489      609.70950
     3632.44620      606.05345
     3705.78680      599.19190
     3795.67399      591.87220
     3871.85933      589.94765
     3939.60494      590.65948
     4002.70416      592.70322
     4063.36764      595.08314
     4120.74522      597.11725
     4179.01937      598.77712
     4238.98414      600.15304
     4300.43698      601.59031
     4364.18034      603.55362
     4429.38786      606.64435
     4497.21151      611.39391
     4567.20928      618.44374
     4638.32785      628.23791
     4702.29040      639.94184
     4786.06278      659.94375
     4854.63415      680.58113
     4927.06406      707.51078
     5005.40189      744.74130
     5068.05031      781.34383
     5124.02844      819.19362
     5173.65198      856.38527
     5212.60300      887.29092
     5247.92042      916.44910
     5280.32008      943.14148
     5306.77379      964.80168
     5336.37829      988.81748
     5368.37022     1014.14859
     5400.23689     1038.59549
     5433.13419     1063.14443
     5471.32522     1090.52043
     5510.64580     1117.42601
     5553.85468     1145.99125
     5596.91059     1173.90058
     5639.39891     1201.20609
     5683.16192     1229.31553
     5725.43176     1256.64215
     5766.91986     1283.80670
     5807.37367     1310.77446
     5846.92455     1337.63221
     5885.87185     1364.41954
     5924.48049     1391.08342
     5963.01899     1417.57155
     6001.73331     1443.83905
     6040.91059     1469.89040
     6080.64222     1495.61059
     6120.71135     1520.81129
     6161.21752     1545.74017
     6201.97407     1570.57127
     6242.57979     1595.33823
     6282.77614     1620.11742
     6322.62556     1645.06480
     6361.70322     1669.75490
     6401.91845     1694.77158
     6439.84064     1717.36928
     6479.22541     1739.23750
     6519.58471     1759.44941
     6559.33251     1777.02517
     6602.70520     1793.98306
     6644.50680     1808.65841
     6687.89232     1822.72925
     6733.55593     1836.92705
     6780.01454     1851.32976
     6825.80000     1865.64881
     6872.07002     1880.20950
     6919.82227     1895.29419
     6963.46313     1909.04700
     7007.27856     1922.68018
     7001.77454     1940.03857
     6957.91736     1926.50433
     6914.32837     1912.81775
     6866.43988     1897.56577
     6820.19537     1882.65733
     6774.59179     1867.68323
     6728.51141     1852.24326
     6683.25044     1836.69426
     6640.20022     1821.14896
     6598.68555     1805.07105
     6555.36618     1786.90442
     6515.40671     1768.56552
     6474.70946     1748.05276
     6434.88541     1726.34136
     6396.44155     1704.16748
     6355.66578     1679.63589
     6316.21427     1655.35397
     6276.27534     1630.64950
     6236.10128     1605.82059
     6195.64759     1580.84922
     6155.06228     1555.75194
     6114.62000     1530.56075
     6074.47438     1505.21080
     6034.60223     1479.57456
     5995.19220     1453.75809
     5956.16687     1427.77575
     5917.31708     1401.58388
     5878.45933     1375.19412
     5839.35431     1348.61980
     5799.74906     1321.89261
     5759.33577     1295.02070
     5717.85753     1268.01534
     5675.44782     1241.03652
     5631.28503     1213.64963
     5588.09868     1187.54763
     5543.97461     1161.49784
     5499.25439     1135.53178
     5457.81404     1111.42516
     5417.51169     1087.07823
     5382.00172     1064.47895
     5347.96575     1041.75483
     5314.45751     1018.03211
     5283.30905      994.24350
     5255.42666      972.34683
     5222.93965      945.41240
     5188.31807      916.00556
     5150.88328      884.22536
     5103.96484      846.10170
     5051.59398      807.31485
     4992.56928      769.55800
     4917.99744      730.88520
     4847.82384      702.53321
     4780.94391      680.71890
     4698.71185      659.49741
     4635.33881      647.01552
     4564.99380      636.63518
     4495.64467      629.22336
     4428.40948      624.28032
     4363.49467      620.99910
     4299.96455      618.76721
     4238.50282      616.93901
     4178.45919      615.02057
     4120.09011      612.62096
     4062.73245      609.74157
     4002.08705      606.62349
     3938.96919      604.49668
     3871.48832      605.17404
     3796.37232      610.76450
     3709.56900      626.44805
     3638.32683      642.16904
     3583.72345      652.99042
     3543.52849      658.41245
     3517.65616      661.03108
     3471.06108      661.65804
     3443.96914      661.55442
     3408.28834      657.45983
     3383.73251      654.34068
     3352.53290      648.35463
     3325.40217      641.48342
     3297.78459      634.46147
     3264.15553      622.55994
     3233.43425      611.24987
     3205.80846      598.96066
     3176.97221      585.85996
     3143.70985      568.84234
     3113.89181      552.59909
     3082.36011      534.58012
     3048.39252      513.90957
     3013.79555      492.12466
     2978.42423      469.26675
     2942.14680      445.41645
     2904.85914      420.71528
     2866.30192      395.21964
     2826.23093      369.01647
     2784.86439      342.55778
     2742.23624      316.16388
     2698.02811      289.91929
     2650.90104      263.46254
     2604.96543      239.17107
     2554.86066      214.45360
     2507.58345      192.77981
     2458.68736      171.96938
     2409.76428      152.51770
     2359.74859      133.89108
     2309.55064      116.34824
     2259.03675       99.77701
     2208.60892       84.27542
     2158.10531       69.79695
     2107.11879       56.28671
     2055.45698       43.80675
     2002.98885       32.46900
     1949.63680       22.41797
     1895.34030       13.81589
     1840.14326        6.85154
     1783.61609        1.67747
     1726.25850       -1.50154
     1669.85592       -2.75118
     1614.27301       -2.05091
     1559.39054        0.16937
     1504.47697        3.76357
     1450.74117        8.42779
     1398.88965       13.75830
     1348.07234       19.54975
     1298.16038       25.57627
     1249.04464       31.56594
     1200.57272       37.30597
     1152.52173       42.67507
     1104.55678       47.61023
     1056.59019       52.05434
     1008.56493       55.97043
      960.59598       59.32480
      912.87598       62.09670
      864.88313       64.34895
      816.56245       66.11123
      768.06607       67.38837
      719.42212       68.17500
      670.49946       68.47593
      621.01275       68.32421
      570.84217       67.73835
      519.89223       66.78104
      468.09163       65.49631
      415.22118       63.93630
      361.08713       62.16501
      304.87033       60.21859
      248.66789       58.23569
      189.81287       56.21775
      128.51133       54.29574
       55.24477       52.27405
        5.23557       51.22393
        5.10332       74.62537
       55.04307       75.90164
      127.93548       78.36980
      189.22538       80.84398
      248.06823       83.50296
      304.30386       86.18326
      360.59286       88.88513
      414.82404       91.42530
      467.82689       93.77003
      519.82483       95.82902
      571.02434       97.54279
      621.47489       98.88701
      671.27246       99.82984
      720.54794      100.32845
      769.59148      100.35044
      818.46145       99.93854
      867.09031       99.14473
      915.49748       97.97844
      963.72057       96.41580
     1011.98790       94.42097
     1060.28668       92.03059
     1108.56618       89.27790
     1156.85445       86.16125
     1205.19822       82.65776
     1254.00590       78.71999
     1303.38107       74.46105
     1353.30762       70.05346
     1403.91900       65.62113
     1455.36346       61.30957
     1507.66815       57.35532
     1560.47230       54.05989
     1613.98236       51.56380
     1668.12861       50.09386
     1722.85584       49.89331
     1778.26464       51.24090
     1833.17202       54.55111
     1887.06569       59.68575
     1940.32717       66.39876
     1992.86058       74.53702
     2044.70437       83.96631
     2095.93153       94.57225
     2146.64570      106.26527
     2196.98767      118.99371
     2247.30916      132.81538
     2297.72093      147.81787
     2347.73511      164.11004
     2397.45488      181.67242
     2446.73874      200.57035
     2495.38262      220.92563
     2541.95824      242.20176
     2591.95050      267.15257
     2637.09535      291.70906
     2683.07930      318.64851
     2726.18792      345.50411
     2767.74969      372.66395
     2808.04729      399.98654
     2846.85378      427.02564
     2884.25472      453.60377
     2920.30684      479.52443
     2955.31805      504.71654
     2989.40473      529.06305
     3022.68134      552.47625
     3055.22777      574.88059
     3087.66479      596.58429
     3117.58176      615.01720
     3149.06801      633.29192
     3180.29463      650.23866
     3211.27164      665.81167
     3240.55046      679.05423
     3272.81647      691.04736
     3305.11808      701.38381
     3337.86290      710.29398
     3374.33735      717.99109
     3402.11022      721.05930
     3442.79527      722.99376
     3474.96138      722.25284
     3510.96019      719.12937
     3553.12915      711.51099
     3593.04358      698.74692
     3649.43042      677.87292
     3715.46071      652.95914
     3796.75668      629.07272
     3870.69836      619.95800
     3937.92299      618.19024
     4001.25881      620.48321
     4061.86597      624.39069
     4119.18763      628.18718
     4177.72819      631.34782
     4237.93417      633.74144
     4299.44024      635.91584
     4362.74550      638.37482
     4427.41502      641.80562
     4493.99835      646.88519
     4562.63433      654.59421
     4632.14969      665.51990
     4695.24351      678.68813
     4775.89752      701.01909
     4841.13155      723.87505
     4909.13320      753.54365
     4980.70166      792.73120
     5035.87331      831.47653
     5084.18108      871.44664
     5127.65088      910.91028
     5163.20662      944.00299
     5196.79735      974.30099
     5229.56867     1002.27473
     5259.37281     1026.18724
     5293.51079     1049.71048
     5328.47893     1071.52362
     5365.09214     1092.34923
     5403.84974     1112.67193
     5445.10275     1133.06764
     5488.53301     1154.02672
     5534.32474     1176.86914
     5579.29682     1200.89972
     5623.07754     1225.82305
     5667.62021     1252.56289
     5710.19538     1279.26112
     5751.71043     1306.15232
     5792.11404     1332.96612
     5831.80166     1359.60560
     5871.08230     1386.00418
     5910.18876     1412.13644
     5949.33717     1438.02915
     5988.67825     1463.72928
     6028.33081     1489.31229
     6068.30427     1514.83625
     6108.48471     1540.30648
     6148.84737     1565.74293
     6189.28071     1591.10899
     6229.60723     1616.29624
     6269.79064     1641.19774
     6309.88901     1665.71804
     6349.73462     1689.63421
     6391.05974     1713.68976
     6430.04824     1735.44329
     6470.23632     1756.98077
     6511.14761     1777.81086
     6551.23253     1796.89075
     6594.46279     1816.18934
     6638.00206     1834.62644
     6679.95202     1851.26965
     6723.34718     1867.56396
     6769.10375     1884.05484
     6814.57264     1899.70193
     6860.81183     1914.95091
     6908.83447     1930.34131
     6952.37158     1943.96167
     6996.27051     1957.39697
     6977.55284     2019.36239
     6932.74886     2005.83849
     6888.27441     1992.09256
     6841.15658     1975.64704
     6794.58323     1959.11815
     6748.54299     1942.30653
     6702.98487     1925.06471
     6658.35370     1907.46990
     6614.43465     1889.32330
     6570.67635     1870.29763
     6527.43970     1850.51155
     6485.21085     1830.12625
     6443.37300     1808.84476
     6402.00577     1786.80186
     6361.03331     1764.06740
     6319.87935     1740.38895
     6279.05570     1716.20010
     6238.35980     1691.54012
     6197.74926     1666.50910
     6157.20045     1641.19857
     6116.72901     1615.69434
     6076.39018     1590.06966
     6036.23089     1564.36828
     5996.27419     1538.60639
     5956.53628     1512.78650
     5916.98615     1486.89254
     5877.54051     1460.90161
     5838.07972     1434.80063
     5798.45166     1408.59420
     5758.48595     1382.31533
     5717.99870     1356.02833
     5676.82431     1329.83297
     5634.91125     1303.88091
     5592.23588     1278.32900
     5549.35642     1253.62129
     5506.18702     1229.72785
     5463.10613     1206.70767
     5421.04788     1184.57520
     5380.33291     1162.89835
     5341.08839     1141.27505
     5303.17672     1119.30619
     5266.32334     1096.62772
     5230.22182     1072.91216
     5194.82101     1048.04764
     5158.46042     1021.31440
     5120.57787      992.75651
     5080.15689      962.26920
     5035.52952      929.66843
     4986.42139      896.51369
     4932.09850      864.07354
     4871.63790      833.34168
     4809.08271      806.78479
     4745.19847      784.33388
     4678.31802      765.14799
     4613.74136      750.26346
     4548.65403      738.41676
     4483.81705      729.26648
     4419.79396      722.34766
     4356.74252      717.09206
     4294.61220      712.98092
     4233.41177      709.55179
     4172.95620      706.45665
     4113.03179      703.49752
     4053.02791      700.79605
     3991.67045      698.82190
     3928.51139      698.51364
     3863.12889      701.14695
     3795.28535      708.20690
     3726.57690      720.96190
     3663.98345      735.45774
     3608.65927      748.09576
     3561.27317      756.70359
     3517.13166      761.54913
     3476.63985      763.06213
     3438.43793      762.03500
     3400.03892      758.65875
     3364.89196      753.25647
     3329.02498      745.29459
     3294.33516      735.53297
     3260.44842      724.20936
     3227.24421      711.36619
     3195.11178      697.09208
     3162.90338      681.21955
     3130.65559      663.99591
     3098.40497      645.57211
     3066.36422      626.15854
     3033.52222      605.11162
     3000.20735      583.01568
     2966.28430      559.99596
     2931.64278      536.15726
     2896.16642      511.60523
     2859.72812      486.45712
     2822.16293      460.83500
     2783.38147      434.91047
     2743.32761      408.88462
     2702.01523      383.02934
     2659.30947      357.53713
     2614.99144      332.57105
     2569.89992      308.86003
     2523.08072      286.05947
     2476.50015      265.16597
     2429.12249      245.62472
     2381.14582      227.45149
     2332.71894      210.60513
     2283.94614      195.04965
     2234.87494      180.76553
     2185.65112      167.70317
     2136.24285      155.81672
     2086.51110      145.08611
     2036.35203      135.53924
     1985.68997      127.23393
     1934.47707      120.24631
     1882.69797      114.66272
     1830.37934      110.57220
     1777.52438      108.05828
     1724.40888      107.11748
     1671.46834      107.56611
     1618.84259      109.19521
     1566.61031      111.79849
     1514.81610      115.17775
     1463.45452      119.14940
     1412.60919      123.50350
     1362.27900      128.05046
     1312.40547      132.63724
     1262.92024      137.13351
     1213.77074      141.42095
     1164.86546      145.41923
     1116.06066      149.10171
     1067.28390      152.45617
     1018.49628      155.47157
      969.67968      158.13368
      920.79903      160.43373
      871.77401      162.37997
      822.55028      163.98100
      773.08579      165.23629
      723.34326      166.13653
      673.24337      166.67849
      622.65359      166.87863
      571.45655      166.76304
      519.54642      166.36060
      466.81856      165.70384
      413.13475      164.83626
      358.33847      163.81017
      302.25674      162.67617
      245.01627      161.50184
      186.03429      160.32581
      124.87420      159.18639
       60.62109      158.06026
       10.76777      157.57315
       16.43221      240.52094
       66.19911      240.21888
      126.94759      239.98091
      186.65294      239.74359
      245.10184      239.50379
      302.32304      239.24264
      358.43789      238.93281
      413.49104      238.53866
      467.56678      238.02499
      520.76402      237.35737
      573.18445      236.50444
      624.92609      235.43882
      676.08713      234.13602
      726.76698      232.57444
      777.06189      230.73715
      827.05007      228.61334
      876.79170      226.19508
      926.33928      223.47355
      975.74290      220.43900
     1025.05092      217.08456
     1074.29827      213.41126
     1123.51233      209.42791
     1172.72586      205.15092
     1221.98544      200.60797
     1271.35474      195.84557
     1320.88882      190.93957
     1370.63063      185.99338
     1420.61927      181.13124
     1470.88247      176.49789
     1521.42241      172.25842
     1572.21360      168.58978
     1623.23469      165.66737
     1674.44280      163.66830
     1725.76367      162.76685
     1777.07434      163.12376
     1828.17559      164.86220
     1878.91301      168.02716
     1929.22676      172.60664
     1979.09094      178.56365
     2028.51035      185.85175
     2077.51476      194.42529
     2126.15352      204.24808
     2174.48888      215.30139
     2222.58139      227.58972
     2270.44090      241.13301
     2318.00987      255.95429
     2365.23089      272.06893
     2412.02537      289.49354
     2458.30326      308.24325
     2504.00440      328.32837
     2549.25892      349.82468
     2593.51541      372.41424
     2636.83377      396.00345
     2678.96616      420.26178
     2719.92121      444.96764
     2759.74672      469.91650
     2798.46777      494.89193
     2836.13679      519.70386
     2872.83602      544.18795
     2908.68134      568.20791
     2943.78856      591.64097
     2978.27169      614.37279
     3012.24255      636.28748
     3045.80808      657.25034
     3079.02684      677.07636
     3112.24591      695.86481
     3145.55124      713.54239
     3179.02957      730.00634
     3212.83786      745.14682
     3247.37476      758.94222
     3282.71081      771.31865
     3318.95835      782.17374
     3356.23314      791.31821
     3394.37767      798.49472
     3434.30105      803.70436
     3475.67471      806.80386
     3519.29991      807.62418
     3565.97801      805.88403
     3616.26546      801.51100
     3671.50164      794.84045
     3731.47835      787.19540
     3794.85554      780.48258
     3858.94720      776.24219
     3922.41666      774.44876
     3984.87158      774.58113
     4046.32275      776.05529
     4107.00109      778.40186
     4167.35751      781.35377
     4227.73827      784.84603
     4288.34933      788.99370
     4349.31260      794.03637
     4410.65833      800.29728
     4472.35800      808.14466
     4534.27632      817.95947
     4596.15977      830.08851
     4657.76835      844.84124
     4719.16337      862.56620
     4779.14555      883.17061
     4837.39456      906.65775
     4893.23602      932.70477
     4945.57924      960.37102
     4994.34431      988.81328
     5039.79714     1017.21266
     5082.35912     1044.86196
     5122.77484     1071.50652
     5161.74261     1097.07062
     5199.88567     1121.58033
     5237.90695     1145.24007
     5276.18806     1168.21960
     5315.01616     1190.73714
     5354.59293     1213.04379
     5395.00451     1235.40832
     5436.18509     1258.09156
     5477.91990     1281.31027
     5519.84354     1305.14215
     5561.69551     1329.58868
     5603.33283     1354.60549
     5644.56347     1380.03913
     5685.33186     1405.76499
     5725.65747     1431.67699
     5765.62174     1457.69438
     5805.33534     1483.75983
     5844.91564     1509.83674
     5884.47382     1535.90558
     5924.10471     1561.95796
     5963.88030     1587.98988
     6003.84497     1613.99363
     6044.01820     1639.95136
     6084.40511     1665.83241
     6124.99983     1691.58945
     6165.79485     1717.15848
     6206.79523     1742.46369
     6248.02192     1767.42138
     6289.50744     1791.94194
     6331.29295     1815.93289
     6373.33438     1839.26213
     6415.76203     1861.91827
     6458.65212     1883.86725
     6502.05076     1905.08133
     6546.06706     1925.60538
     6590.60981     1945.42788
     6635.59933     1964.56590
     6681.12119     1983.13721
     6727.20009     2001.25610
     6773.71893     2018.99835
     6820.59690     2036.48164
     6867.71436     2053.84380
     6913.12614     2067.71530
     6958.83518     2081.32780
     6940.11751     2143.29321
     6893.50342     2129.59212
     6847.15430     2115.59505
     6799.64219     2097.51604
     6752.26951     2079.30048
     6705.14654     2060.81403
     6658.36218     2041.93688
     6611.99236     2022.56950
     6566.07383     2002.62195
     6520.62460     1982.02335
     6475.68567     1960.74160
     6431.28969     1938.76961
     6387.42080     1916.10845
     6344.05372     1892.78413
     6301.15032     1868.83832
     6258.66553     1844.32462
     6216.58303     1819.32674
     6174.87698     1793.93031
     6133.52011     1768.21926
     6092.48758     1742.27281
     6051.75870     1716.16289
     6011.31528     1689.95179
     5971.13658     1663.69012
     5931.19444     1637.41685
     5891.44984     1611.16094
     5851.84939     1584.94400
     5812.32480     1558.78427
     5772.79588     1532.70139
     5733.17603     1506.72087
     5693.38041     1480.87780
     5653.33662     1455.21927
     5612.99879     1429.80520
     5572.36267     1404.70658
     5531.47490     1379.99880
     5490.43723     1355.74906
     5449.37230     1331.98190
     5408.43804     1308.67740
     5367.80376     1285.76175
     5327.57753     1263.10079
     5287.77888     1240.52739
     5248.33123     1217.86624
     5209.06995     1194.95354
     5169.75055     1171.65158
     5130.04543     1147.85950
     5089.52678     1123.51755
     5047.74595     1098.65527
     5004.24654     1073.40393
     4958.60994     1048.02865
     4910.55631     1022.96627
     4859.96987      998.74557
     4806.96560      975.91800
     4751.95436      954.98895
     4695.35751      936.25503
     4637.55626      919.83504
     4579.01482      905.74457
     4519.95360      893.84502
     4460.55583      883.93616
     4400.97122      875.77553
     4341.29076      869.09570
     4281.54456      863.62972
     4221.71186      859.13630
     4161.72155      855.42593
     4101.45936      852.38638
     4040.77763      850.00482
     3979.54417      848.37309
     3917.75233      847.66837
     3855.59135      848.08910
     3793.55119      849.73231
     3732.56361      852.38272
     3673.93639      855.26811
     3618.57768      857.38396
     3566.75327      857.93084
     3518.09056      856.53193
     3472.18202      853.10404
     3428.54828      847.72469
     3386.75942      840.49441
     3346.63102      831.51422
     3307.80134      820.86847
     3270.13059      808.69959
     3233.47434      795.14295
     3197.68733      780.30116
     3162.61494      764.25372
     3128.02835      747.06287
     3093.75280      728.80731
     3059.64841      709.56406
     3025.57255      689.39334
     2991.32869      668.32239
     2956.78923      646.45282
     2921.83499      623.89521
     2886.35049      600.75996
     2850.22415      577.16124
     2813.35052      553.22276
     2775.63590      529.08303
     2737.01073      504.90091
     2697.43017      480.85372
     2656.87017      457.13195
     2615.31894      433.92766
     2572.80507      411.44153
